no;id;x;y;itemgroup
864;216;0.398351891;1;b
865;217;0.06784089;0.234904226;a
866;217;0.978420613;0.859161155;a
867;217;0.99104101;1;b
868;217;0.733906531;1;b
869;218;0.693236504;2.416082394;a
870;218;0.054823599;-1.816413476;a
871;218;0.174626475;1;b
872;218;0.670795914;0;b
873;219;0.282012241;2.556230561;a
874;219;0.22392887;0.571766316;a
875;219;0.793485533;0;b
876;219;0.367809803;1;b
877;220;0.660132154;2.104478322;a
878;220;0.284776939;0.690323403;a
879;220;0.042292574;1;b
880;220;0.411740572;1;b
881;221;0.060135441;-2.305653145;a
882;221;0.840434868;0.055334687;a
883;221;0.219612033;0;b
884;221;0.912334852;1;b
885;222;0.719005123;1.330199399;a
886;222;0.253989787;0.99241243;a
887;222;0.996380576;0;b
888;222;0.477943578;1;b
889;223;0.4240997;1.562960655;a
890;223;0.116648794;0.638370035;a
891;223;0.779393814;1;b
892;223;0.569091743;0;b
893;224;0.579678728;0.426158269;a
894;224;0.814806543;1.317479338;a
895;224;0.281508917;0;b
896;224;0.806346878;1;b
897;225;0.979228111;1.477475215;a
898;225;0.399498634;1.114983866;a
899;225;0.176118911;1;b
900;225;0.438576764;1;b
901;226;0.295208303;-1.878507838;a
902;226;0.228254462;0.571147056;a
903;226;0.269452814;1;b
904;226;0.748619769;0;b
905;227;0.230760305;0.636048728;a
906;227;0.961267659;2.954648575;a
907;227;0.165404062;1;b
908;227;0.223170458;1;b
909;228;0.040623557;-0.095837763;a
910;228;0.333256038;-1.054230011;a
911;228;0.758178883;0;b
912;228;0.813943327;1;b
913;229;0.518524571;2.172673256;a
914;229;0.97620565;3.467435411;a
915;229;0.082140855;1;b
916;229;0.234827914;0;b
917;230;0.96425049;0.430530469;a
918;230;0.43225018;-0.662702489;a
919;230;0.092380665;0;b
920;230;0.173194536;0;b
921;231;0.041926301;-0.456527571;a
922;231;0.878741228;3.171930528;a
923;231;0.396919578;1;b
924;231;0.894465593;1;b
925;232;0.468206288;2.165711354;a
926;232;0.248041888;0.880317031;a
927;232;0.550027552;0;b
928;232;0.211489799;1;b
929;233;0.886131861;0.110258606;a
930;233;0.953110287;0.857074613;a
931;233;0.633376639;1;b
932;233;0.748164593;0;b
933;234;0.685543395;-0.905124111;a
934;234;0.983043135;1.438408148;a
935;234;0.994638851;1;b
936;234;0.596748595;1;b
937;235;0.766112769;0.842343654;a
938;235;0.44666958;2.843217229;a
939;235;0.152707801;0;b
940;235;0.620149807;0;b
941;236;0.807115174;-0.348730538;a
942;236;0.864499469;-0.990556897;a
943;236;0.381923635;1;b
944;236;0.488996724;0;b
945;237;0.629278108;-0.648792521;a
946;237;0.93558537;2.50120562;a
947;237;0.091379466;1;b
948;237;0.401478331;1;b
949;238;0.00574554;0.208751844;a
950;238;0.89183999;1.123113222;a
951;238;0.09714644;1;b
952;238;0.414556268;1;b
953;239;0.902502468;0.876547739;a
954;239;0.38250278;1.62301963;a
955;239;0.78157975;1;b
956;239;0.854193815;1;b
957;240;0.849438539;2.006927217;a
958;240;0.881144135;2.921023071;a
959;240;0.235296399;1;b
960;240;0.487462077;1;b
961;241;0.837402316;-0.598403153;a
962;241;0.186850268;-0.278333606;a
963;241;0.733437346;1;b
964;241;0.996822516;0;b
965;242;0.081685103;3.029441755;a
966;242;0.654876678;3.173374161;a
967;242;0.542175936;1;b
968;242;0.685082717;1;b
969;243;0.920941139;-0.182796414;a
970;243;0.758722931;-0.363387775;a
971;243;0.665553167;0;b
972;243;0.677299555;0;b
973;244;0.301863728;-1.686942076;a
974;244;0.758027319;-0.252029043;a
975;244;0.696709839;0;b
976;244;0.519457336;0;b
977;245;0.154792368;1.070952876;a
978;245;0.206186269;2.487938134;a
979;245;0.326530668;1;b
980;245;0.532721692;1;b
981;246;0.595765343;3.259197972;a
982;246;0.628667816;1.576431017;a
983;246;0.333135443;1;b
984;246;0.794734289;1;b
985;247;0.681909053;0.701583924;a
986;247;0.119378086;-0.437100015;a
987;247;0.384378646;0;b
988;247;0.371126032;0;b
989;248;0.741435828;-0.560411385;a
990;248;0.541744373;-1.93979663;a
991;248;0.117990627;0;b
992;248;0.420810244;1;b
993;249;0.850534406;0.888381406;a
994;249;0.930230705;2.549436324;a
995;249;0.081065004;1;b
996;249;0.326163956;1;b
997;250;0.579592291;4.816819274;a
998;250;0.594282263;3.525690086;a
999;250;0.273688239;1;b
1000;250;0.842233127;1;b
1001;251;0.124537415;0.6445377;a
1002;251;0.117077521;0.031263049;a
1003;251;0.678733698;0;b
1004;251;0.383441897;1;b
1005;252;0.766978514;0.437852138;a
1006;252;0.438648734;0.696364235;a
1007;252;0.659323468;1;b
1008;252;0.849765262;1;b
1009;253;0.07198752;-0.582528294;a
1010;253;0.996584543;1.283966949;a
1011;253;0.492457215;1;b
1012;253;0.393158657;0;b
1013;254;0.954814868;2.727100438;a
1014;254;0.579001175;0.415813624;a
1015;254;0.503746256;1;b
1016;254;0.999425452;1;b
1017;255;0.690329658;0.924524928;a
1018;255;0.619116179;4.152760819;a
1019;255;0.566235819;1;b
1020;255;0.522401403;1;b
1021;256;0.406357861;-0.451672875;a
1022;256;0.750308644;-1.953022144;a
1023;256;0.671791621;1;b
1024;256;0.731603346;1;b
1025;257;0.104915895;-2.720574296;a
1026;257;0.949169865;-2.052380691;a
1027;257;0.513511282;0;b
1028;257;0.265550129;0;b
1029;258;0.504655722;1.803554935;a
1030;258;0.290300961;2.468988909;a
1031;258;0.875932396;1;b
1032;258;0.352245161;1;b
1033;259;0.88633545;-0.338925383;a
1034;259;0.045976141;-2.102559289;a
1035;259;0.264699534;0;b
1036;259;0.837442017;0;b
1037;260;0.914878539;-0.477544166;a
1038;260;0.015012564;1.295896562;a
1039;260;0.768068451;1;b
1040;260;0.546411149;1;b
1041;261;0.636364897;-0.267850338;a
1042;261;0.963340938;0.336106073;a
1043;261;0.686721558;1;b
1044;261;0.038036532;1;b
1045;262;0.626289487;0.423144133;a
1046;262;0.155462687;-0.24501013;a
1047;262;0.220206713;1;b
1048;262;0.027539779;1;b
1049;263;0.012980221;-2.64502465;a
1050;263;0.928384607;0.034357653;a
1051;263;0.991374361;0;b
1052;263;0.667766669;0;b
1053;264;0.668683107;0.109306729;a
1054;264;0.112516414;1.377179612;a
1055;264;0.451539961;0;b
1056;264;0.200856186;1;b
1057;265;0.990414398;3.162016685;a
1058;265;0.702028715;0.441487372;a
1059;265;0.259947473;1;b
1060;265;0.101677645;1;b
1061;266;0.648580791;2.041587946;a
1062;266;0.68597103;0.858864582;a
1063;266;0.737936343;1;b
1064;266;0.325230874;1;b
1065;267;0.135819127;1.358580234;a
1066;267;0.187566695;2.050489025;a
1067;267;0.659030914;0;b
1068;267;0.578012023;1;b
1069;268;0.715776826;1.389095006;a
1070;268;0.41295129;-0.251631444;a
1071;268;0.490887201;0;b
1072;268;0.956139483;0;b
1073;269;0.345890424;0.663910233;a
1074;269;0.874434049;-0.502102952;a
1075;269;0.474446138;1;b
1076;269;0.542700838;0;b
1077;270;0.880387202;1.510055978;a
1078;270;0.388686777;-0.919084756;a
1079;270;0.24580523;0;b
1080;270;0.509227828;1;b
1081;271;0.097129474;0.223231035;a
1082;271;0.499620594;0.697676162;a
1083;271;0.179720336;0;b
1084;271;0.828618275;1;b
1085;272;0.243394963;-0.333402155;a
1086;272;0.117301796;-0.658310999;a
1087;272;0.03309195;0;b
1088;272;0.340866764;0;b
1089;273;0.873174485;2.64913323;a
1090;273;0.622619122;0.625464221;a
1091;273;0.304075857;1;b
1092;273;0.543999774;1;b
1093;274;0.79921286;-0.640818864;a
1094;274;0.267059374;-0.992979366;a
1095;274;0.889828024;0;b
1096;274;0.52851828;0;b
1097;275;0.752241095;2.779110028;a
1098;275;0.133393865;1.335545438;a
1099;275;0.093671642;0;b
1100;275;0.325862712;1;b
1101;276;0.732309211;0.84111303;a
1102;276;0.339558941;-0.460188471;a
1103;276;0.484679839;0;b
1104;276;0.56710247;0;b
1105;277;0.795477299;0.481759351;a
1106;277;0.181849949;2.082493929;a
1107;277;0.969138441;1;b
1108;277;0.298054889;1;b
1109;278;0.47740687;2.102126464;a
1110;278;0.310739059;0.240232827;a
1111;278;0.818069187;1;b
1112;278;0.906594689;1;b
1113;279;0.412300589;1.898207062;a
1114;279;0.340430523;1.565937178;a
1115;279;0.645075814;1;b
1116;279;0.232119958;1;b
1117;280;0.89526704;-0.003482279;a
1118;280;0.599736256;-1.227000736;a
1119;280;0.745771603;1;b
1120;280;0.33436163;0;b
1121;281;0.303854626;2.436903725;a
1122;281;0.40420732;2.083889813;a
1123;281;0.91318216;1;b
1124;281;0.181329336;1;b
1125;282;0.238326016;1.56722297;a
1126;282;0.491065558;2.1828678;a
1127;282;0.361291156;1;b
1128;282;0.148737088;1;b
1129;283;0.322211642;0.39292098;a
1130;283;0.995167345;2.482853345;a
1131;283;0.284450558;1;b
1132;283;0.039744845;1;b
1133;284;0.865231411;3.122248408;a
1134;284;0.795720601;1.528401117;a
1135;284;0.226489879;1;b
1136;284;0.677948802;1;b
1137;285;0.905905092;0.43047452;a
1138;285;0.768760049;2.802245948;a
1139;285;0.296493676;1;b
1140;285;0.114776282;1;b
1141;286;0.188305624;0.874749776;a
1142;286;0.403962669;2.589611661;a
1143;286;0.119077507;0;b
1144;286;0.897145184;1;b
1145;287;0.235251457;2.039427113;a
1146;287;0.121422931;0.465165956;a
1147;287;0.440163135;1;b
1148;287;0.719023221;1;b
1149;288;0.423823194;0.602198283;a
1150;288;0.706487466;0.997962127;a
1151;288;0.16345841;1;b
1152;288;0.243226555;1;b
1153;289;0.365042553;2.202317989;a
1154;289;0.500367876;0.533089401;a
1155;289;0.164755698;0;b
1156;289;0.098349292;0;b
1157;290;0.140494526;0.051550633;a
1158;290;0.17391766;0.389721607;a
1159;290;0.022292109;0;b
1160;290;0.417733446;1;b
1161;291;0.233938822;2.479819365;a
1162;291;0.334841282;0.728688649;a
1163;291;0.905041378;1;b
1164;291;0.728743294;1;b
1165;292;0.373900634;-0.982335;a
1166;292;0.086698063;-1.201003373;a
1167;292;0.079829882;0;b
1168;292;0.216705322;0;b
1169;293;0.509886772;-0.863603281;a
1170;293;0.70321881;0.619002681;a
1171;293;0.813384457;1;b
1172;293;0.1439584;0;b
1173;294;0.410559408;0.176259718;a
1174;294;0.473131403;1.070639387;a
1175;294;0.4217265;1;b
1176;294;0.451986686;1;b
1177;295;0.404485098;-1.275789383;a
1178;295;0.295549103;-0.689364366;a
1179;295;0.175409684;1;b
1180;295;0.149342461;0;b
1181;296;0.074358911;-2.281468683;a
1182;296;0.116941307;-0.894567447;a
1183;296;0.935628616;1;b
1184;296;0.043122887;1;b
1185;297;0.464019662;1.555597041;a
1186;297;0.716264333;0.957865148;a
1187;297;0.500414772;1;b
1188;297;0.09050222;1;b
1189;298;0.633032475;2.056324825;a
1190;298;0.919764642;2.313830716;a
1191;298;0.530885348;1;b
1192;298;0.074273597;1;b
1193;299;0.908157099;0.949952366;a
1194;299;0.539483928;2.011305288;a
1195;299;0.673790221;1;b
1196;299;0.74240567;1;b
1197;300;0.080518788;1.417088495;a
1198;300;0.49819795;-0.574924447;a
1199;300;0.250745829;0;b
1200;300;0.288439936;0;b
1201;301;0.63963754;-2.328917167;a
1202;301;0.768815125;-0.511366494;a
1203;301;0.447727204;1;b
1204;301;0.412835559;0;b
1205;302;0.435931061;0.155144632;a
1206;302;0.095148199;-1.218357972;a
1207;302;0.097723105;1;b
1208;302;0.527533613;1;b
1209;303;0.212960178;-1.346851685;a
1210;303;0.541618165;1.114376732;a
1211;303;0.175274831;1;b
1212;303;0.800715077;0;b
1213;304;0.209246469;-1.189007524;a
1214;304;0.940065759;0.726604793;a
1215;304;0.940401959;1;b
1216;304;0.813956653;1;b
1217;305;0.958462371;0.991051645;a
1218;305;0.073070245;1.14312263;a
1219;305;0.553869908;0;b
1220;305;0.343898357;0;b
1221;306;0.130619507;1.788216486;a
1222;306;0.535533433;2.430532011;a
1223;306;0.900627425;1;b
1224;306;0.660057469;1;b
1225;307;0.171397798;0.6837413;a
1226;307;0.363586745;0.787606997;a
1227;307;0.367486776;0;b
1228;307;0.482450354;1;b
1229;308;0.652816206;0.093749241;a
1230;308;0.52581636;-0.5886372;a
1231;308;0.952729797;1;b
1232;308;0.964337341;1;b
1233;309;0.276428177;-1.718190738;a
1234;309;0.589078404;0.704217298;a
1235;309;0.931831929;0;b
1236;309;0.167867879;0;b
1237;310;0.589174628;1.09951464;a
1238;310;0.02315871;1.341604385;a
1239;310;0.131369297;0;b
1240;310;0.929213288;1;b
1241;311;0.381297171;0.551052195;a
1242;311;0.305550906;2.289570306;a
1243;311;0.406274505;1;b
1244;311;0.659940895;1;b
1245;312;0.115886763;-0.910779788;a
1246;312;0.896188325;0.916714754;a
1247;312;0.930243863;0;b
1248;312;0.877346618;0;b
1249;313;0.861816403;1.119354542;a
1250;313;0.193760463;0.040944637;a
1251;313;0.884565017;0;b
1252;313;0.909475955;1;b
1253;314;0.571456823;1.059839202;a
1254;314;0.976423087;0.213353817;a
1255;314;0.066186034;0;b
1256;314;0.127942612;1;b
1257;315;0.494515664;0.516228643;a
1258;315;0.425296692;-1.381106908;a
1259;315;0.706685564;1;b
1260;315;0.558773057;1;b
1261;316;0.405708855;-0.970257061;a
1262;316;0.676483218;0.540662105;a
1263;316;0.744494595;1;b
1264;316;0.772390325;0;b
1265;317;0.860695753;0.382118439;a
1266;317;0.253125928;0.876557367;a
1267;317;0.843136127;0;b
1268;317;0.197859387;0;b
1269;318;0.152246079;-0.696107338;a
1270;318;0.358674822;-0.38290702;a
1271;318;0.860950354;1;b
1272;318;0.588005442;1;b
1273;319;0.748569432;-0.432775948;a
1274;319;0.12856882;0.016234928;a
1275;319;0.555988867;0;b
1276;319;0.727962622;1;b
1277;320;0.839837733;2.931850746;a
1278;320;0.432032719;1.744081861;a
1279;320;0.403609857;1;b
1280;320;0.158440439;0;b
1281;321;0.077534601;-1.30687965;a
1282;321;0.482802559;-0.09257931;a
1283;321;0.540897189;0;b
1284;321;0.197791416;0;b
1285;322;0.748628832;2.730778029;a
1286;322;0.642598607;0.844312673;a
1287;322;0.202707065;1;b
1288;322;0.389884176;1;b
1289;323;0.246312674;1.58390191;a
1290;323;0.094895466;0.637273838;a
1291;323;0.091109887;0;b
1292;323;0.303224128;1;b
1293;324;0.508909442;0.255412533;a
1294;324;0.264946176;-0.396402414;a
1295;324;0.631669393;1;b
1296;324;0.255708284;0;b
1297;325;0.137909117;-0.003628281;a
1298;325;0.607093465;-0.05304452;a
1299;325;0.065796022;0;b
1300;325;0.566076641;1;b
1301;326;0.668793641;1.783015068;a
1302;326;0.676689211;1.705847206;a
1303;326;0.153187358;1;b
1304;326;0.357542935;1;b
1305;327;0.935144642;1.081139847;a
1306;327;0.801913398;2.449446884;a
1307;327;0.976307192;1;b
1308;327;0.831213219;0;b
1309;328;0.363226949;-0.499242699;a
1310;328;0.366851684;2.649361809;a
1311;328;0.421618746;0;b
1312;328;0.470413026;1;b
1313;329;0.136991506;2.051891363;a
1314;329;0.338506638;2.263273902;a
1315;329;0.966099643;1;b
1316;329;0.253440896;0;b
1317;330;0.94104658;-1.238528578;a
1318;330;0.776176444;1.881573183;a
1319;330;0.727227528;1;b
1320;330;0.32416194;1;b
1321;331;0.022736736;-1.656311375;a
1322;331;0.802660744;-0.087768261;a
1323;331;0.1144893;0;b
1324;331;0.597652613;0;b
1325;332;0.617268434;1.723027961;a
1326;332;0.073629609;1.642385055;a
1327;332;0.248292128;1;b
1328;332;0.850363394;1;b
1329;333;0.935665939;0.309543579;a
1330;333;0.151776535;0.263083406;a
1331;333;0.970942353;1;b
1332;333;0.748042735;1;b
1333;334;0.111051995;2.013049211;a
1334;334;0.996644381;1.789283936;a
1335;334;0.302424511;1;b
1336;334;0.205965006;0;b
1337;335;0.144800279;-0.110261673;a
1338;335;0.846062429;1.169960585;a
1339;335;0.387924887;1;b
1340;335;0.336359242;1;b
1341;336;0.735977085;1.151130021;a
1342;336;0.672767854;-0.499474038;a
1343;336;0.269355304;1;b
1344;336;0.928183767;0;b
1345;337;0.862984063;1.685949221;a
1346;337;0.380468798;-1.067670025;a
1347;337;0.175039789;0;b
1348;337;0.478769019;0;b
1349;338;0.20661169;0.315047955;a
1350;338;0.38993769;-0.146201301;a
1351;338;0.475953955;1;b
1352;338;0.270935125;0;b
1353;339;0.653951905;-1.791356983;a
1354;339;0.794042391;-1.362738163;a
1355;339;0.703612959;0;b
1356;339;0.413056743;1;b
1357;340;0.922374766;-2.497323478;a
1358;340;0.543699825;-1.340037795;a
1359;340;0.148625856;1;b
1360;340;0.750658204;1;b
1361;341;0.78946585;2.165182959;a
1362;341;0.144336122;2.360888221;a
1363;341;0.853252048;0;b
1364;341;0.572628047;1;b
1365;342;0.548318661;-2.460067962;a
1366;342;0.573357812;-0.768565597;a
1367;342;0.016028852;0;b
1368;342;0.562594504;0;b
1369;343;0.874135094;1.481493813;a
1370;343;0.062774031;0.184997068;a
1371;343;0.999224047;1;b
1372;343;0.441762205;1;b
1373;344;0.875610761;3.173422494;a
1374;344;0.178156144;0.797522681;a
1375;344;0.815272515;1;b
1376;344;0.974977614;1;b
1377;345;0.501412273;-0.819468087;a
1378;345;0.5018627;-1.640445228;a
1379;345;0.992293385;0;b
1380;345;0.641891623;0;b
1381;346;0.545334707;1.492856215;a
1382;346;0.973646221;2.989350613;a
1383;346;0.526746153;1;b
1384;346;0.272744394;1;b
1385;347;0.883605976;0.5562914;a
1386;347;0.169529767;-1.595852322;a
1387;347;0.861479365;0;b
1388;347;0.228704775;1;b
1389;348;0.571289111;-0.064636486;a
1390;348;0.422475819;0.926321815;a
1391;348;0.124410527;0;b
1392;348;0.739561722;0;b
1393;349;0.694834219;1.743587368;a
1394;349;0.331824182;1.519783366;a
1395;349;0.44202365;1;b
1396;349;0.423500285;1;b
1397;350;0.204534461;0.269697048;a
1398;350;0.20165259;-1.666726627;a
1399;350;0.537268878;1;b
1400;350;0.551854112;1;b
1401;351;0.704259159;1.062823752;a
1402;351;0.284575108;1.18917667;a
1403;351;0.566046232;1;b
1404;351;0.972923009;1;b
1405;352;0.430341887;1.896820059;a
1406;352;0.112436834;1.721972419;a
1407;352;0.908379106;0;b
1408;352;0.317918837;1;b
1409;353;0.500097017;1.275464029;a
1410;353;0.369858229;0.820759153;a
1411;353;0.07105795;1;b
1412;353;0.073395038;0;b
1413;354;0.077092172;-2.477976628;a
1414;354;0.944766231;-0.130193056;a
1415;354;0.258631909;0;b
1416;354;0.207732844;1;b
1417;355;0.213219543;0.484792333;a
1418;355;0.055755786;0.283846875;a
1419;355;0.391459334;1;b
1420;355;0.496399859;1;b
1421;356;0.497985133;0.074110278;a
1422;356;0.948758291;1.220397734;a
1423;356;0.712677349;1;b
1424;356;0.691804076;0;b
1425;357;0.871315215;1.951471401;a
1426;357;0.00508143;0.932139574;a
1427;357;0.692064237;1;b
1428;357;0.590717698;1;b
1429;358;0.656283265;2.757670279;a
1430;358;0.546905487;-1.389716851;a
1431;358;0.019496844;0;b
1432;358;0.973695126;0;b
1433;359;0.491154776;0.968218382;a
1434;359;0.433385874;2.343244977;a
1435;359;0.81687033;1;b
1436;359;0.562408211;1;b
1437;360;0.109897513;-2.107008598;a
1438;360;0.583954515;-1.563232144;a
1439;360;0.70802441;1;b
1440;360;0.508408909;1;b
1441;361;0.037111607;-0.433410805;a
1442;361;0.434234886;-2.044818047;a
1443;361;0.289305572;0;b
1444;361;0.917150816;0;b
1445;362;0.056008657;4.042905788;a
1446;362;0.303075877;4.352009926;a
1447;362;0.109818089;1;b
1448;362;0.515499591;1;b
1449;363;0.256459202;-1.006939554;a
1450;363;0.765812043;1.781341441;a
1451;363;0.54229951;1;b
1452;363;0.460776262;0;b
1453;364;0.670449632;3.129540873;a
1454;364;0.220562831;1.503723625;a
1455;364;0.71106944;1;b
1456;364;0.447651106;0;b
1457;365;0.652779184;0.658603357;a
1458;365;0.018069249;0.480820499;a
1459;365;0.033450183;1;b
1460;365;0.441583698;1;b
1461;366;0.33018556;1.092581903;a
1462;366;0.767421105;0.5289696;a
1463;366;0.005738736;1;b
1464;366;0.463264351;1;b
1465;367;0.551920081;-2.145325158;a
1466;367;0.422164181;-3.212738715;a
1467;367;0.115996531;0;b
1468;367;0.200203909;0;b
1469;368;0.093064888;-0.189454954;a
1470;368;0.280387271;1.029536067;a
1471;368;0.60850108;1;b
1472;368;0.112470138;0;b
1473;369;0.189920225;1.334558411;a
1474;369;0.1966708;-0.102394442;a
1475;369;0.194291617;0;b
1476;369;0.669692193;1;b
1477;370;0.830966096;3.607043884;a
1478;370;0.05081442;1.791203926;a
1479;370;0.46978863;1;b
1480;370;0.9530793;1;b
1481;371;0.377301251;0.780299959;a
1482;371;0.838625409;-1.826530763;a
1483;371;0.819503641;1;b
1484;371;0.702769552;1;b
1485;372;0.0400029;2.792847772;a
1486;372;0.500344595;3.131793547;a
1487;372;0.906340906;1;b
1488;372;0.869747344;1;b
1489;373;0.445809566;0.553184947;a
1490;373;0.687495219;0.753966247;a
1491;373;0.990725611;1;b
1492;373;0.123020201;1;b
1493;374;0.223655188;0.584421652;a
1494;374;0.451212653;0.588987533;a
1495;374;0.111087135;1;b
1496;374;0.072638922;0;b
1497;375;0.102082827;-1.014869347;a
1498;375;0.992095714;1.135415783;a
1499;375;0.215672787;0;b
1500;375;0.360187987;1;b
1501;376;0.646691191;-1.426056276;a
1502;376;0.693661998;-1.85997823;a
1503;376;0.083970774;1;b
1504;376;0.158780164;1;b
1505;377;0.322583999;0.048805846;a
1506;377;0.697142932;1.11152753;a
1507;377;0.664139158;1;b
1508;377;0.272216888;0;b
1509;378;0.497928115;1.750152768;a
1510;378;0.436261279;0.655057298;a
1511;378;0.378522295;1;b
1512;378;0.808860393;1;b
1513;379;0.622352521;-1.719422759;a
1514;379;0.72462311;-1.91789435;a
1515;379;0.162002912;1;b
1516;379;0.234825754;1;b
1517;380;0.645892712;0.651685734;a
1518;380;0.666077318;-0.152188297;a
1519;380;0.266519594;1;b
1520;380;0.391174429;0;b
1521;381;0.561600077;0.689549092;a
1522;381;0.201844468;-2.010797242;a
1523;381;0.961681828;0;b
1524;381;0.387119149;1;b
1525;382;0.081225627;1.151431498;a
1526;382;0.820772005;0.937001635;a
1527;382;0.193778365;0;b
1528;382;0.483719426;0;b
1529;383;0.22236196;0.367877461;a
1530;383;0.891587284;0.541469382;a
1531;383;0.400618022;1;b
1532;383;0.476267342;0;b
1533;384;0.10472645;-1.507268359;a
1534;384;0.369803236;-0.219896568;a
1535;384;0.232904028;1;b
1536;384;0.387804515;0;b
1537;385;0.575819144;-0.378616962;a
1538;385;0.875428408;1.086316185;a
1539;385;0.131416715;1;b
1540;385;0.904008914;1;b
1541;386;0.63620008;2.07684211;a
1542;386;0.651348863;0.430298252;a
1543;386;0.238522203;1;b
1544;386;0.227716792;1;b
1545;387;0.557076676;-0.562217492;a
1546;387;0.406999777;-1.850176291;a
1547;387;0.394106585;0;b
1548;387;0.505255668;1;b
1549;388;0.275807029;0.239026818;a
1550;388;0.985484566;-0.063412067;a
1551;388;0.028571121;0;b
1552;388;0.421191717;0;b
1553;389;0.034599912;1.010520158;a
1554;389;0.499929615;0.912478019;a
1555;389;0.864413716;1;b
1556;389;0.478547093;1;b
1557;390;0.887037169;1.070988577;a
1558;390;0.425319222;-0.184079585;a
1559;390;0.572803298;1;b
1560;390;0.849088205;0;b
1561;391;0.131128706;-0.054497328;a
1562;391;0.952507198;0.660058986;a
1563;391;0.8042285;0;b
1564;391;0.037232605;1;b
1565;392;0.600846115;1.893065301;a
1566;392;0.924157364;2.512464816;a
1567;392;0.831194931;1;b
1568;392;0.178970209;1;b
1569;393;0.829176895;0.667969529;a
1570;393;0.447721743;1.151594048;a
1571;393;0.503849987;1;b
1572;393;0.991945475;1;b
1573;394;0.390364054;-1.553124954;a
1574;394;0.338805657;1.124134438;a
1575;394;0.457982041;0;b
1576;394;0.293459013;0;b
1577;395;0.741841929;0.428795176;a
1578;395;0.111967203;-0.402364475;a
1579;395;0.91496335;1;b
1580;395;0.194465486;1;b
1581;396;0.367728554;2.587962024;a
1582;396;0.733953127;0.55384695;a
1583;396;0.612040605;1;b
1584;396;0.011476253;0;b
1585;397;0.0190634;-2.852205726;a
1586;397;0.365719747;-1.804535958;a
1587;397;0.702534516;0;b
1588;397;0.712153665;0;b
1589;398;0.94624221;-2.205933471;a
1590;398;0.031349498;-2.199627755;a
1591;398;0.81170106;0;b
1592;398;0.605410812;0;b
1593;399;0.93085465;-0.672632558;a
1594;399;0.541719776;-0.204733966;a
1595;399;0.9188342;0;b
1596;399;0.776081994;0;b
1597;400;0.337845288;-1.325731999;a
1598;400;0.998738738;-0.788466788;a
1599;400;0.232894345;1;b
1600;400;0.208537761;1;b
1601;401;0.794434189;-0.158674109;a
1602;401;0.684841771;-2.078781452;a
1603;401;0.385941576;1;b
1604;401;0.244062883;0;b
1605;402;0.431189667;-1.28562098;a
1606;402;0.1815654;-0.856518537;a
1607;402;0.578429028;0;b
1608;402;0.283276857;0;b
1609;403;0.512512088;3.309603572;a
1610;403;0.214081851;0.051790781;a
1611;403;0.601720843;1;b
1612;403;0.85413447;1;b
1613;404;0.574744859;-0.387983683;a
1614;404;0.666380553;1.032985371;a
1615;404;0.570256452;1;b
1616;404;0.927472792;0;b
1617;405;0.707846546;-0.286861754;a
1618;405;0.55703968;-2.938858116;a
1619;405;0.152742828;1;b
1620;405;0.336187882;0;b
1621;406;0.038905443;1.587178631;a
1622;406;0.077770821;0.806671052;a
1623;406;0.830579804;1;b
1624;406;0.236931912;1;b
1625;407;0.213720039;-3.213132303;a
1626;407;0.054730784;-2.150900875;a
1627;407;0.679021839;0;b
1628;407;0.097055553;0;b
1629;408;0.125434577;0.33395885;a
1630;408;0.263745336;-2.472380826;a
1631;408;0.799191419;1;b
1632;408;0.953369683;0;b
1633;409;0.118056984;2.704916059;a
1634;409;0.545994531;1.282948247;a
1635;409;0.801071114;1;b
1636;409;0.614301449;1;b
1637;410;0.12631954;1.830804632;a
1638;410;0.230749226;0.1176706;a
1639;410;0.693017715;1;b
1640;410;0.372274444;1;b
1641;411;0.942064464;1.940381811;a
1642;411;0.071349813;1.302915572;a
1643;411;0.452663846;1;b
1644;411;0.441917387;0;b
1645;412;0.67997754;0.747512352;a
1646;412;0.431907535;1.596979642;a
1647;412;0.882194897;1;b
1648;412;0.699020597;1;b
1649;413;0.410140409;-0.372132938;a
1650;413;0.375308064;1.466529573;a
1651;413;0.108355255;1;b
1652;413;0.345764939;1;b
1653;414;0.821959573;-0.250585209;a
1654;414;0.41889913;-0.214092645;a
1655;414;0.988198563;1;b
1656;414;0.114880022;0;b
1657;415;0.457004467;-0.447608642;a
1658;415;0.931359855;2.178997221;a
1659;415;0.060905354;0;b
1660;415;0.576948071;0;b
1661;416;0.929825239;-1.484717965;a
1662;416;0.646496885;0.315580707;a
1663;416;0.21165919;0;b
1664;416;0.260022551;0;b
1665;417;0.792543364;-1.095804736;a
1666;417;0.868235913;2.831999056;a
1667;417;0.74031292;1;b
1668;417;0.763752459;1;b
1669;418;0.659043978;-1.94157657;a
1670;418;0.078459746;-2.317868697;a
1671;418;0.372592984;0;b
1672;418;0.958445966;0;b
1673;419;0.024929567;0.156356035;a
1674;419;0.604379055;1.723824052;a
1675;419;0.010606955;0;b
1676;419;0.454542386;1;b
1677;420;0.111329521;0.042330341;a
1678;420;0.279118681;-1.471444364;a
1679;420;0.510887373;0;b
1680;420;0.317656364;0;b
1681;421;0.926245382;1.195748714;a
1682;421;0.764396018;1.984748224;a
1683;421;0.337554757;1;b
1684;421;0.914011519;1;b
1685;422;0.309363096;1.258352584;a
